;outstanding_balance;age;dslp;dsldc;antiquity;feature;installment_amount;target
6773;5800.0;61;117;81;2000;3.0;100.0;1
6774;700.0;61;125;81;1900;2.0;57.0;0
6775;1500.0;61;1285;81;2000;1.0;50.0;1
6776;7000.0;61;61;81;2000;4.0;40.0;0
6777;3200.0;61;68;81;1600;4.0;150.0;0
6778;700.0;61;3098;81;3200;1.0;55.0;0
6779;300.0;61;76;81;3600;3.0;50.0;1
6780;3000.0;61;119;81;2700;3.0;100.0;1
6781;3300.0;61;113;81;2200;2.0;150.0;1
6782;4100.0;61;111;81;1700;3.0;50.0;0
6783;4100.0;61;54;81;1800;1.3333333333333333;120.0;1
6784;3200.0;61;1239;81;1900;1.0;120.0;0
6785;1100.0;61;79;81;2600;4.0;100.0;0
6786;8600.0;61;1209;81;1300;1.0;720.0;0
6787;2700.0;61;58;81;1800;4.0;75.0;1
6788;1500.0;41;175;61;100;1.0;100.0;0
6789;4400.0;61;118;81;1900;2.0;100.0;0
6790;4800.0;59;72;79;2500;4.0;200.0;1
6791;6100.0;61;79;81;1400;4.0;100.0;1
6792;7200.0;61;211;81;1400;1.0;120.0;0
6793;2600.0;61;119;81;2200;3.0;110.0;0
6794;5900.0;61;78;81;2100;4.0;100.0;1
6795;2900.0;61;102;81;2000;3.0;50.0;0
6796;5800.0;61;88;81;1900;3.0;20.0;0
6797;1800.0;44;165;64;100;0.3333333333333333;100.0;0
6798;5400.0;61;128;81;2000;3.0;125.0;0
6799;2400.0;58;135;78;2000;3.0;210.0;0
6800;4300.0;61;113;81;1200;3.0;100.0;0
6801;2500.0;61;85;81;1900;2.0;220.0;0
6802;2500.0;61;1306;81;2000;1.0;846.98;0
6803;3500.0;72;121;92;2500;3.0;100.0;0
6805;700.0;61;149;81;2000;1.0;25.0;1
6806;5000.0;61;58;81;1900;1.0;55.0;1
6807;800.0;61;763;81;1900;1.0;268.54;0
6808;3600.0;67;80;87;2500;1.3333333333333333;100.0;0
6809;10500.0;121;122;141;1300;3.0;150.0;0
6810;9500.0;61;102;81;1500;3.0;238.0;0
6811;8700.0;61;179;81;1600;1.0;100.0;0
6812;400.0;61;52;81;1500;4.0;50.0;0
6813;8700.0;61;130;81;1800;2.0;50.0;0
6814;8300.0;61;105;81;1800;3.0;60.0;0
6815;7700.0;61;305;81;1600;1.0;100.0;0
6816;3600.0;54;78;74;1400;4.0;75.0;1
6817;3500.0;68;103;88;2200;2.0;100.0;0
6818;3300.0;61;75;81;1500;1.3333333333333333;250.0;1
6819;3000.0;61;70;81;2000;2.5;150.0;1
6820;2900.0;61;63;81;1600;1.25;100.0;0
6821;2500.0;52;63;72;2000;1.3333333333333333;25.0;0
6822;2200.0;61;70;81;1700;5.0;90.0;1
6823;2100.0;61;348;81;2700;1.0;30.0;0
6824;2300.0;61;161;81;1900;2.0;70.0;0
6825;4200.0;61;106;81;2000;4.0;100.0;0
6826;3000.0;61;106;81;1800;1.5;100.0;0
6827;700.0;61;602;81;2200;1.0;100.0;0
6828;2100.0;61;76;81;2100;2.0;50.0;1
6829;7400.0;61;466;81;2800;1.0;300.0;0
6830;2100.0;61;1687;81;1600;1.0;120.0;1
6831;8800.0;61;141;81;1100;3.0;100.0;0
6832;6800.0;61;55;81;1700;1.0;200.0;0
6833;600.0;61;2891;81;2800;1.0;50.0;0
6834;10300.0;61;63;81;1200;5.0;120.0;0
6835;5500.0;61;63;81;2300;5.0;50.0;1
6836;4300.0;61;152;81;2300;2.0;100.0;0
6837;4800.0;61;68;81;2700;5.0;100.0;1
6838;3100.0;61;2262;81;2200;1.0;100.0;0
6839;4600.0;61;92;81;2700;3.0;200.0;0
6840;4500.0;61;99;81;2300;3.0;100.0;0
6841;3300.0;61;168;81;1900;1.0;150.0;0
6842;4000.0;61;97;81;2100;3.0;60.0;0
6843;3400.0;61;123;81;2200;3.0;100.0;0
6844;2800.0;61;133;81;1700;2.0;100.0;0
6845;1700.0;61;106;81;2000;1.5;150.0;0
6846;1900.0;61;97;81;2000;3.0;30.0;0
6847;1600.0;61;68;81;1900;1.25;146.98;1
6848;2400.0;61;152;81;1200;2.0;210.0;0
6849;900.0;62;66;82;2100;5.0;110.0;1
6850;1300.0;61;105;81;2500;3.0;70.0;0
6852;7800.0;51;130;71;100;1.0;100.0;1
6853;4700.0;59;54;79;2800;2.0;60.0;0
6854;4800.0;61;651;81;1600;1.0;100.0;0
6855;5900.0;61;652;81;1900;1.0;100.0;0
6856;3700.0;61;277;81;2100;1.0;150.0;0
6857;5000.0;61;124;81;1900;2.0;100.0;0
6858;2600.0;64;162;84;1800;2.0;60.0;0
6859;8600.0;61;106;81;1500;3.0;100.0;1
6860;1100.0;70;78;90;1900;1.5;150.0;1
6861;4300.0;61;529;81;2300;1.0;100.0;0
6862;2200.0;61;518;81;1900;1.0;200.0;0
6863;1700.0;61;466;81;1900;1.0;100.0;0
6864;5900.0;61;2507;81;2500;1.0;100.0;0
6865;4800.0;61;1507;81;1600;1.0;100.0;0
6866;4800.0;61;54;81;100;0.6666666666666666;100.0;1
6867;7000.0;61;54;81;2700;0.375;100.0;0
6868;500.0;61;56;81;2900;1.0;50.0;1
6869;4000.0;61;55;81;2500;1.6666666666666667;100.0;0
6870;5900.0;61;55;81;1900;2.0;100.0;0
6871;11200.0;65;205;85;200;1.0;200.0;0
6872;1200.0;61;3340;81;3300;1.0;300.0;0
6873;5700.0;38;217;58;200;3.0;500.0;0
6874;10800.0;61;878;81;1500;1.0;140.0;0
6875;3600.0;61;71;81;2400;6.0;100.0;1
6876;900.0;61;1913;81;2000;1.0;425.58;0
6877;11400.0;54;196;74;100;1.0;400.0;0
6878;1100.0;61;1611;81;2000;1.0;100.0;0
6879;600.0;61;167;81;2400;2.0;120.0;0
6880;1200.0;61;54;81;2600;1.0;103.0;1
6881;1900.0;71;51;91;100;0.6666666666666666;100.0;1
6882;900.0;61;2463;81;2600;1.0;150.0;0
6883;3100.0;61;52;81;2400;2.5;50.0;0
6884;600.0;44;135;64;100;0.2;150.0;0
6885;1800.0;61;2065;81;2400;1.0;100.0;1
6886;2700.0;61;135;81;2500;4.0;140.0;0
6887;2500.0;58;66;78;1900;3.0;70.0;1
6888;900.0;52;205;72;200;1.0;100.0;0
6889;5500.0;51;2555;71;2600;1.0;60.0;0
6890;4000.0;50;147;70;100;1.0;140.0;0
6891;5600.0;61;169;81;1900;2.0;40.0;0
6892;1000.0;61;626;81;2000;1.0;100.0;1
6893;4300.0;61;53;81;1600;5.0;100.0;0
6894;800.0;61;913;81;2000;1.0;50.0;0
6895;5700.0;58;136;78;100;1.0;200.0;0
6896;1500.0;48;147;68;100;1.0;175.0;0
6897;8600.0;48;136;68;100;1.0;250.0;0
6898;1200.0;61;51;81;2600;1.3333333333333333;110.0;0
6899;2200.0;78;58;98;200;1.0;250.0;1
6900;3700.0;52;136;72;100;1.0;150.0;0
6901;5800.0;61;56;81;1700;1.0;100.0;1
6902;1700.0;56;68;76;1900;0.4;50.0;0
6903;4000.0;61;2677;81;2700;1.0;50.0;0
6904;3700.0;61;61;81;2000;1.2;50.0;1
6905;2900.0;84;64;104;2200;0.6666666666666666;70.0;1
6906;2400.0;45;166;65;100;1.0;205.0;0
6907;800.0;61;52;81;2000;2.5;80.0;0
6909;6300.0;72;1621;92;2800;1.0;300.0;0
6910;3700.0;67;107;87;100;1.0;150.0;1
6911;900.0;75;61;95;3900;2.5;60.0;1
6912;11300.0;42;179;62;100;1.0;1000.0;0
6913;3300.0;61;1275;81;1200;0.3333333333333333;100.0;0
6965;1900.0;60;69;80;1300;1.8333333333333333;70.0;1
6966;2300.0;53;54;73;200;0.5;120.0;1
6967;6700.0;73;70;93;300;0.5454545454545454;120.0;0
6968;3500.0;50;221;70;200;1.0;175.0;0
6969;900.0;51;63;71;1500;0.8125;120.0;0
6970;2200.0;53;1185;73;1900;1.0;210.0;0
6971;1000.0;42;61;62;300;0.42857142857142855;200.0;0
6972;1100.0;53;65;73;300;0.5;140.0;0
6973;700.0;47;58;67;600;0.6923076923076923;20.0;0
6974;1500.0;49;58;69;700;0.7368421052631579;35.0;1
6975;4800.0;58;58;78;1000;0.7272727272727273;60.0;1
6976;7400.0;71;58;91;1000;0.6785714285714286;30.0;1
6977;9500.0;56;62;76;2900;1.6666666666666667;60.0;1
6978;400.0;51;62;71;3500;0.5217391304347826;100.0;1
6979;5700.0;42;63;62;2600;0.7692307692307693;130.0;1
6980;3500.0;61;71;81;3400;0.782608695652174;60.0;1
6981;5600.0;68;69;88;1900;0.875;50.0;1
6982;9600.0;47;64;67;900;0.75;50.0;1
6983;4100.0;61;62;81;3400;0.7647058823529411;100.0;0
6984;5200.0;35;63;55;600;1.0;10.0;0
6985;18600.0;60;57;80;600;1.5;300.0;1
6986;400.0;41;64;61;800;0.7058823529411765;60.0;1
6987;300.0;60;63;80;1500;1.1111111111111112;100.0;0
6988;7300.0;58;61;78;800;0.6470588235294118;120.0;0
6990;1300.0;57;62;77;2600;0.6111111111111112;40.0;1
6991;2700.0;35;558;55;500;1.0;120.0;0
6992;2500.0;62;252;82;200;0.5;150.0;0
6993;4400.0;61;58;81;2500;0.6111111111111112;50.0;0
6994;1500.0;46;54;66;400;0.6153846153846154;80.0;0
6995;2900.0;54;71;74;1800;0.4838709677419355;60.0;0
6996;6400.0;60;62;80;1600;0.75;180.0;0
6997;3600.0;52;162;72;100;0.5;160.0;0
6998;3000.0;52;57;72;100;0.6666666666666666;250.0;0
6999;700.0;70;80;90;3000;1.0;40.0;1
7000;1300.0;52;129;72;100;1.0;125.0;0
7001;1100.0;65;58;85;2400;0.7916666666666666;20.0;0
7002;1600.0;60;72;80;600;1.3333333333333333;50.0;1
7003;7700.0;49;58;69;2100;0.6764705882352942;160.0;0
7004;2400.0;45;58;65;2400;0.5483870967741935;50.0;0
7005;5600.0;37;58;57;3200;0.7333333333333333;60.0;0
7006;3700.0;58;882;78;800;1.0;150.0;0
7007;1300.0;75;80;95;3400;1.0;120.0;1
7008;3000.0;55;162;75;100;0.3333333333333333;200.0;1
7009;1500.0;53;59;73;700;1.0;125.0;1
7010;8200.0;65;62;85;600;0.7777777777777778;150.0;0
7011;1900.0;40;80;60;2100;0.9130434782608695;70.0;1
7012;9600.0;40;58;60;2200;0.5;100.0;0
7013;1200.0;73;83;93;700;0.25;20.0;1
7014;9000.0;56;78;76;2000;0.8666666666666667;50.0;0
7018;7300.0;58;83;78;200;0.7142857142857143;200.0;0
7021;5000.0;59;84;79;200;0.6666666666666666;125.0;0
7022;3600.0;69;56;89;400;1.3333333333333333;120.0;1
7023;2000.0;32;83;52;100;0.5;120.0;0
7027;4800.0;43;54;63;200;1.0;250.0;1
7028;3700.0;49;54;69;200;0.6;300.0;0
7030;3300.0;32;565;52;800;1.5;170.0;1
7031;4000.0;89;63;109;800;0.5384615384615384;350.0;0
7033;1100.0;50;78;70;200;0.75;120.0;0
7041;1900.0;56;64;76;3100;1.0;380.0;1
7045;600.0;61;51;81;2800;0.8888888888888888;125.0;1
7046;1000.0;60;70;80;1400;0.7777777777777778;100.0;1
7049;2200.0;61;58;81;4400;0.9285714285714286;100.0;1
7055;1300.0;60;72;80;2800;0.2857142857142857;200.0;0
7057;2600.0;50;52;70;900;0.6111111111111112;40.0;1
7058;50100.0;60;57;80;1300;1.3333333333333333;300.0;0
7059;1000.0;123;101;143;1400;0.75;350.0;0
7062;500.0;42;83;62;500;0.25925925925925924;100.0;0
7064;800.0;55;78;75;200;0.75;250.0;1
7065;7200.0;38;80;58;2300;0.8285714285714286;250.0;0
7098;500.0;61;83;81;3900;0.5;50.0;0
7099;1500.0;61;78;81;3700;0.5;100.0;0
7100;1300.0;61;53;81;3200;0.6666666666666666;135.0;1
7102;7200.0;60;83;80;1300;1.4444444444444444;150.0;1
7104;1500.0;49;54;69;300;0.5555555555555556;150.0;0
7105;600.0;46;55;66;500;0.5555555555555556;100.0;0
7106;1700.0;65;69;85;800;1.0909090909090908;150.0;0
7109;1300.0;45;72;65;500;0.46153846153846156;130.0;0
7114;2600.0;43;86;63;1000;0.9;200.0;0
7168;20800.0;71;71;91;3300;0.96;50.0;1
7169;400.0;72;80;92;300;0.9;125.0;1
7170;5100.0;56;66;76;4200;0.6875;65.0;1
7171;1100.0;77;80;97;700;0.7692307692307693;50.0;0
7172;3200.0;61;71;81;3300;1.6666666666666667;50.0;0
7173;1800.0;42;587;62;1000;1.0;300.0;1
7174;33800.0;58;80;78;2200;0.6451612903225806;100.0;1
7175;4700.0;52;78;72;700;0.6285714285714286;100.0;1
7176;1500.0;41;253;61;200;0.5;508.0;0
7177;4100.0;67;58;87;700;0.8888888888888888;155.0;1
7178;2200.0;65;79;85;2800;0.6;30.0;0
7179;4300.0;52;129;72;100;0.3333333333333333;120.0;0
7180;600.0;82;80;102;800;0.8;60.0;1
7181;4700.0;64;80;84;3500;0.5;140.0;1
7182;6400.0;42;51;62;200;0.6666666666666666;300.0;0
7183;15000.0;60;55;80;1700;0.75;400.0;0
7184;15300.0;60;226;80;2300;9.0;220.0;1
7185;2600.0;60;59;80;1600;1.5;150.0;1
7186;1900.0;61;71;81;2700;0.9;50.0;1
7187;5700.0;61;69;81;3200;1.2;105.0;0
7188;4300.0;57;80;77;800;0.5333333333333333;180.0;1
7189;2300.0;66;72;86;3500;0.6875;70.0;1
7190;2800.0;47;52;67;1000;0.6153846153846154;250.0;0
7191;600.0;52;74;72;600;0.47368421052631576;100.0;0
7192;300.0;79;80;99;2600;0.5416666666666666;50.0;1
7193;10000.0;53;81;73;700;0.8695652173913043;50.0;0
7194;5000.0;56;81;76;2200;1.0;80.0;1
7195;4000.0;61;80;81;2800;0.7631578947368421;85.0;0
7196;1700.0;57;79;77;2400;0.8571428571428571;70.0;0
7197;3300.0;51;284;71;200;0.3333333333333333;120.0;0
7198;600.0;70;81;90;3400;1.0;50.0;0
7199;1400.0;46;65;66;3200;0.5833333333333334;30.0;0
7200;3900.0;37;254;57;200;0.5;125.0;0
7201;600.0;67;81;87;400;0.5652173913043478;100.0;1
7202;1500.0;62;60;82;700;0.7777777777777778;100.0;1
7203;13300.0;40;122;60;2300;0.72;100.0;0
7204;2600.0;60;73;80;400;0.6;120.0;0
7205;1400.0;76;81;96;800;0.875;100.0;1
7206;4500.0;37;70;57;200;1.0;250.0;0
7207;4500.0;52;130;72;100;0.3333333333333333;220.0;0
7208;3600.0;76;81;96;2800;1.0;50.0;1
7209;8600.0;61;84;81;1900;0.2;100.0;0
7210;2300.0;52;58;72;900;0.6666666666666666;120.0;0
7211;1300.0;52;169;72;100;1.0;417.3;1
7212;2400.0;61;71;81;300;0.45454545454545453;120.0;0
7213;200.0;59;79;79;3500;0.6666666666666666;60.0;0
7214;5100.0;43;70;63;3400;0.84;140.0;1
7215;3800.0;64;52;84;2600;0.75;925.0;1
7216;4200.0;55;73;75;800;4.0;70.0;0
7217;4300.0;60;81;80;500;2.6666666666666665;130.0;1
7233;2600.0;54;77;74;400;0.3684210526315789;250.0;0
7235;1300.0;58;2428;78;2500;1.0;280.0;1
7236;600.0;35;53;55;2000;0.8;120.0;1
7237;600.0;60;58;80;1400;0.6428571428571429;175.8;0
7240;6700.0;53;80;73;200;0.5;340.0;0
7243;1700.0;61;1682;81;2700;1.0;100.0;0
7244;300.0;66;59;86;700;0.5416666666666666;50.0;1
7246;2200.0;60;450;80;700;1.5;300.0;0
7247;600.0;45;79;65;2200;0.8888888888888888;100.0;1
7248;10700.0;50;60;70;400;1.5;350.0;0
7266;1100.0;52;53;72;100;0.6666666666666666;120.0;0
7268;1700.0;48;58;68;200;0.5;180.0;0
7269;1200.0;60;84;80;800;1.0;200.0;1
7369;2800.0;61;75;81;2500;0.8181818181818182;170.0;0
7370;1800.0;60;60;80;1200;0.7;180.0;0
7371;6400.0;41;82;61;3600;0.5789473684210527;150.0;0
7372;3900.0;65;71;85;800;1.375;175.0;0
7373;1100.0;51;65;71;2700;1.5;30.0;0
7374;500.0;55;81;75;3600;0.7894736842105263;20.0;0
7375;600.0;51;81;71;2900;0.76;60.0;1
7376;54400.0;75;74;95;2900;1.5454545454545454;200.0;0
7377;1600.0;49;72;69;700;0.7692307692307693;60.0;1
7378;9800.0;52;122;72;100;1.0;160.0;0
7379;1800.0;42;53;62;200;0.7272727272727273;200.0;1
7380;600.0;34;71;54;600;0.5;100.0;1
7381;19000.0;53;51;73;2200;0.6875;300.0;1
7382;2800.0;42;81;62;700;0.6666666666666666;125.0;0
7383;5200.0;63;60;83;700;1.0769230769230769;80.0;0
7384;5600.0;60;60;80;400;0.5263157894736842;100.0;1
7385;900.0;72;79;92;700;0.6666666666666666;100.0;1
7386;2900.0;46;2451;66;2400;2.0;200.0;0
7387;3000.0;35;58;55;2400;0.6;60.0;0
7388;4900.0;71;51;91;3300;0.7058823529411765;70.0;1
7389;4300.0;53;61;73;700;0.6363636363636364;90.0;0
7390;700.0;53;204;73;500;0.5714285714285714;150.0;0
7391;700.0;49;59;69;900;1.0;80.0;1
7392;1900.0;123;69;143;1100;2.0;160.0;0
7393;2200.0;61;52;81;3500;0.75;80.0;1
7394;3400.0;61;149;81;3400;0.24561403508771928;50.0;1
7395;16900.0;56;69;76;2300;0.4888888888888889;170.0;1
7396;800.0;44;73;64;2300;0.76;150.0;1
7397;1000.0;66;73;86;1600;0.2857142857142857;40.0;0
7398;1800.0;47;81;67;3000;0.7619047619047619;55.0;0
7399;2200.0;52;132;72;100;1.0;200.0;0
7400;3400.0;60;1821;80;1800;2.0;200.0;0
7401;3100.0;60;62;80;1000;1.5;400.0;0
7402;3400.0;65;83;85;1200;0.6666666666666666;250.0;1
7403;2000.0;56;351;76;300;1.0;250.0;0
7404;14100.0;80;54;100;900;0.8235294117647058;100.0;0
7405;800.0;61;69;81;2700;0.75;100.0;0
7406;2000.0;45;64;65;500;0.7058823529411765;50.0;1
7407;53300.0;78;55;98;2800;2.090909090909091;215.0;1
7408;1200.0;61;1923;81;1900;1.0;250.0;0
7409;200.0;63;83;83;2200;0.6363636363636364;30.0;0
7410;14300.0;56;83;76;3000;0.53125;120.0;1
7411;1100.0;69;53;89;3600;0.46153846153846156;30.0;1
7412;13500.0;69;2024;89;2100;1.0;150.0;1
7413;2900.0;46;54;66;300;0.8;60.0;1
7414;2800.0;46;56;66;900;0.2608695652173913;115.0;1
7415;4500.0;50;71;70;300;0.5833333333333334;100.0;0
7416;7600.0;49;62;69;900;0.8620689655172413;70.0;1
7417;11200.0;65;79;85;1000;0.6666666666666666;70.0;1
7418;2700.0;64;59;84;800;0.7058823529411765;100.0;1
7570;5100.0;43;57;63;800;0.7142857142857143;150.0;1
7571;500.0;40;78;60;700;1.2;100.0;1
7572;2500.0;64;658;84;600;1.0;250.0;0
7573;2400.0;52;1710;72;1700;0.5;170.0;0
7574;29400.0;41;76;61;2500;0.5319148936170213;260.0;0
7575;3400.0;61;79;81;3000;0.7777777777777778;120.0;1
7576;1600.0;61;63;81;3900;0.6666666666666666;100.0;0
7577;400.0;58;58;78;3500;2.125;110.0;1
7578;300.0;61;71;81;2700;0.5;20.0;0
7579;2900.0;61;71;81;4600;0.8333333333333334;20.0;1
7580;600.0;42;79;62;900;0.75;106.5;1
7581;2800.0;50;80;70;1800;1.0;250.0;0
7582;23900.0;41;80;61;700;1.3636363636363635;125.0;1
7583;2500.0;36;78;56;900;0.875;120.0;1
7584;44600.0;13;62;33;1900;0.7692307692307693;100.0;1
7585;700.0;61;79;81;3000;0.8571428571428571;50.0;1
7586;19100.0;34;73;54;3700;0.7692307692307693;120.0;0
7587;7800.0;53;64;73;700;2.5714285714285716;170.0;1
7588;6200.0;61;58;81;2700;1.3333333333333333;150.0;0
7589;2800.0;47;58;67;400;0.375;170.0;0
7590;5100.0;56;58;76;2700;0.6923076923076923;100.0;0
7591;1800.0;58;79;78;3300;0.5128205128205128;100.0;1
7592;2000.0;48;62;68;900;0.43243243243243246;30.0;0
7593;5200.0;55;58;75;300;0.9230769230769231;50.0;1
7594;9200.0;38;66;58;2000;0.9791666666666666;170.0;1
7595;8100.0;54;71;74;700;1.2857142857142858;200.0;0
7596;2000.0;37;78;57;800;0.5517241379310345;100.0;1
7597;1100.0;60;58;80;1500;2.5;200.0;1
7598;3200.0;53;53;73;700;0.5714285714285714;300.0;0
7599;4100.0;62;134;82;700;0.4117647058823529;30.0;0
7600;5800.0;60;79;80;500;0.5;150.0;0
7601;3600.0;51;116;71;300;0.4;225.0;0
7602;4900.0;36;113;56;700;0.4642857142857143;60.0;1
7603;8500.0;39;79;59;2900;0.9444444444444444;50.0;1
7604;400.0;55;59;75;3800;0.92;50.0;0
7605;1600.0;45;59;65;700;0.8181818181818182;60.0;0
7606;200.0;45;80;65;4600;0.8125;20.0;0
7607;5400.0;60;81;80;2000;0.8333333333333334;50.0;1
7608;4200.0;60;81;80;2000;0.8148148148148148;50.0;1
7609;12400.0;60;74;80;700;2.0;250.0;0
7610;1400.0;50;105;70;800;0.8571428571428571;110.0;0
7611;1700.0;48;51;68;700;0.9375;90.0;1
7612;1200.0;56;1969;76;1900;1.0;100.0;0
7613;1600.0;75;115;95;2500;1.8571428571428572;140.0;1
7614;2100.0;60;81;80;1200;0.5;120.0;0
7615;5600.0;61;683;81;3800;0.4;230.0;0
7616;600.0;63;101;83;3000;0.6;50.0;1
7617;2900.0;45;51;65;900;1.1;70.0;1
7618;1500.0;43;80;63;3300;0.6153846153846154;70.0;1
7619;3000.0;61;58;81;3100;0.6521739130434783;65.0;0
7721;2500.0;54;387;74;800;2.0;200.0;0
7722;3100.0;71;58;91;2900;0.66;70.0;1
7723;700.0;60;58;80;1300;0.45454545454545453;260.0;0
7724;2500.0;69;58;89;2700;1.3478260869565217;50.0;1
7725;300.0;62;58;82;900;0.8571428571428571;50.0;1
7726;29000.0;56;58;76;2600;0.7692307692307693;105.0;1
7727;6000.0;70;58;90;500;0.631578947368421;50.0;1
7728;1500.0;61;58;81;3700;0.6388888888888888;60.0;1
7729;2200.0;46;58;66;3100;0.5882352941176471;100.0;1
7730;800.0;61;58;81;3400;0.7;50.0;1
7731;1200.0;56;58;76;2000;0.8571428571428571;130.0;0
7732;3600.0;56;80;76;1700;0.5666666666666667;40.0;0
7733;1200.0;61;58;81;2300;0.7297297297297297;40.0;1
7734;2500.0;41;80;61;600;0.8571428571428571;120.0;0
7735;31900.0;40;80;60;2400;0.7692307692307693;220.0;1
7736;1400.0;52;138;72;100;1.0;220.0;0
7737;3700.0;61;78;81;2400;0.8333333333333334;170.0;1
7738;5500.0;61;81;81;2500;1.24;110.0;1
7739;2300.0;61;80;81;2200;1.35;200.0;1
7740;300.0;67;61;87;1000;0.9333333333333333;100.0;0
7741;4000.0;123;79;143;2800;1.1428571428571428;300.0;0
7742;3000.0;49;80;69;300;0.8888888888888888;200.0;0
7743;3100.0;50;53;70;2300;0.75;300.0;0
7836;1100.0;75;251;95;300;0.2857142857142857;100.0;0
7837;3900.0;48;476;68;400;1.0;200.0;0
7838;1000.0;60;1755;80;1700;0.5;400.0;0
7839;3600.0;49;80;69;200;0.42857142857142855;140.0;0
7840;800.0;47;302;67;1000;0.5;380.0;1
7841;600.0;37;3642;57;3600;0.3333333333333333;100.0;0
7843;2400.0;51;272;71;400;0.2222222222222222;170.0;0
7844;700.0;52;64;72;1000;0.42857142857142855;200.0;0
7845;1600.0;40;54;60;300;1.0;300.0;1
7846;5800.0;50;71;70;400;0.5;250.0;0
7847;2000.0;37;506;57;500;0.3333333333333333;300.0;0
7849;2700.0;45;55;65;400;0.75;130.0;1
7850;4600.0;41;154;61;500;0.45454545454545453;500.0;0
7852;1900.0;61;51;81;3500;0.8;250.0;1
7857;1800.0;57;107;77;400;0.3333333333333333;200.0;0
7858;2500.0;38;233;58;400;0.16666666666666666;300.0;0
7861;700.0;50;52;70;3300;0.8095238095238095;100.0;1
7863;1800.0;39;59;59;700;0.25;150.0;0
7864;400.0;42;564;62;800;0.3333333333333333;150.0;0
7866;800.0;66;58;86;400;0.5;100.0;0
7868;9900.0;37;173;57;900;0.6;150.0;0
7869;1000.0;52;359;72;3100;0.75;120.0;0
7915;17300.0;41;81;61;800;1.2;350.0;0
7916;3100.0;35;54;55;200;0.7142857142857143;120.0;1
7918;5400.0;54;60;74;3400;1.0;60.0;0
7919;11800.0;61;60;81;200;0.7272727272727273;60.0;1
7920;2200.0;62;60;82;700;0.6428571428571429;50.0;0
7921;500.0;35;60;55;3500;1.0;100.0;1
7973;600.0;42;131;62;800;0.6363636363636364;70.0;0
7974;700.0;61;52;81;2400;0.75;200.0;1
7975;1800.0;62;1012;82;800;0.5;300.0;0
8074;5800.0;57;82;77;900;0.5714285714285714;110.0;0
8075;21400.0;59;60;79;2200;0.6111111111111112;40.0;1
8076;2700.0;60;54;80;1600;1.5;200.0;1
8077;300.0;35;112;55;2100;0.5833333333333334;50.0;0
8078;9800.0;33;929;53;800;2.0;100.0;0
8079;1700.0;61;84;81;2900;0.8181818181818182;60.0;1
8080;1800.0;61;60;81;6200;5.333333333333333;350.0;1
8081;4900.0;69;242;89;200;0.5;350.0;0
8082;1000.0;40;274;60;200;1.0;130.0;0
8083;15100.0;68;55;88;2300;1.0;120.0;0
8084;800.0;61;2382;81;3100;0.5;255.04;1
8085;12100.0;56;142;76;2500;1.9090909090909092;150.0;1
8086;3000.0;51;153;71;100;1.0;500.0;0
8087;1900.0;40;740;60;800;1.0;500.0;0
8088;4000.0;49;114;69;200;0.5;150.0;0
8089;600.0;55;82;75;800;0.5454545454545454;100.0;1
8090;5800.0;52;58;72;2300;1.0;160.0;0
8091;6900.0;61;3212;81;3200;1.0;350.0;0
8092;10100.0;43;79;63;200;1.0;400.0;0
8093;4400.0;37;213;57;200;0.25;185.0;0
8094;2600.0;56;52;76;900;1.0;250.0;0
8095;7800.0;60;56;80;1600;1.2;200.0;0
8096;72800.0;54;62;74;2400;2.0;200.0;1
8097;2400.0;52;62;72;100;1.0;150.0;1
8098;7600.0;52;86;72;800;0.9090909090909091;60.0;0
8099;1300.0;60;58;80;1500;0.6666666666666666;200.0;0
8100;7600.0;62;213;82;200;1.0;120.0;1
8101;1200.0;50;184;70;100;1.0;150.0;0
8102;600.0;51;78;71;2200;0.3333333333333333;125.0;1
8104;4500.0;33;125;53;200;0.5;125.0;0
8105;1100.0;43;63;63;2300;4.6;100.0;0
8108;4600.0;61;64;81;3100;0.6111111111111112;55.0;1
8516;2000.0;52;311;72;300;0.5;100.0;0
8517;15100.0;56;1156;76;3400;2.0;250.0;0
8519;700.0;58;3918;78;3900;2.0;342.74;0
8521;9700.0;63;334;83;900;0.5;340.0;0
8522;2800.0;56;2381;76;2300;1.0;120.0;1
8523;27800.0;43;68;63;3800;0.6666666666666666;300.0;1
8525;1500.0;58;446;78;700;0.3076923076923077;130.0;0
8681;700.0;48;62;68;500;0.6;120.0;0
8682;6100.0;53;106;73;3400;0.6842105263157895;150.0;0
8683;1900.0;51;1181;71;1100;1.0;160.0;0
8684;500.0;43;71;63;2600;0.5;100.0;1
8685;1900.0;49;965;69;900;1.0;187.03;0
8686;19800.0;39;3769;59;3700;2.0;250.0;0
8688;1800.0;37;447;57;400;0.5;150.0;0
8689;1300.0;38;61;58;2500;0.6666666666666666;150.0;1
8690;2900.0;58;64;78;3600;3.0;200.0;0
8691;1300.0;56;63;76;2200;1.0;200.0;1
8769;1400.0;69;205;89;100;1.0;120.0;1
8771;2400.0;38;463;58;400;1.0;200.0;0
8773;900.0;35;102;55;1100;0.6;110.0;0
8776;800.0;56;80;76;300;0.4;110.0;0
8779;2800.0;45;80;65;700;1.0;220.0;1
8933;1700.0;39;230;59;200;0.5;330.0;0
8934;800.0;60;78;80;2600;0.4117647058823529;200.0;0
8937;5500.0;61;67;81;3000;1.0;200.0;1
